quizzes,solutions
002005609074008005600000000800402050029007380300059710091500240460010800030700000,182345679974628135653971428817432956529167384346859712791586243465213897238794561
001207930002406000680003001030000108010009400004020065709801024045900600000650080,451287936392416857687593241236745198518369472974128365769831524845972613123654789
300060041060000980008524700910400003200671400007930005700000050400153600020008009,372869541564317982198524736916485273253671498847932165731296854489153627625748319
080004001000070604901230007100600083700002500006980700300100200279008040004005906,687594321523871694941236857192657483738412569456983712365149278279368145814725936
074000500080060490902080730000008071006004080021600005003100009040200360507036000,674392518385761492912485736439528671756914283821673945263147859148259367597836124
000000300819000400504107002000804060060730008007096200008015900200000036001240057,726459381819362475534187692153824769962731548487596213378615924245978136691243857
020600405893001000000070001300020719600809000004053000008000054057200806060005320,721698435893541672546372981385426719672819543914753268238967154157234896469185327
080090104506008000300026980630210050070000230004005007900400003000070820210039006,782593164596148372341726985639217458875964231124385697968452713453671829217839546
000530902009040073700006841000080000094201050850000600000002035003764029107009000,418537962269148573735926841371685294694271358852493617946812735583764129127359486
000708923000001000470000605001400057650920480800030000104209060980000700002050040,516748923329561874478392615291486357653927481847135296134279568985614732762853149
008024073013690208000000900350701600070059000200030800580000010600012390009567000,968124573713695248425378961354781629876259134291436857582943716647812395139567482
050840260000603008010000050207104600009005073064090000800509100400008000020010087,753841269942653718618972354237184695189265473564397821876539142491728536325416987
700900000080042790140060050030207010000350800000094560020005906067800020805001040,752918634683542791149763258536287419914356872278194563321475986467839125895621347
060019780302860050000507020000300807000056042290100300015000094800070601043900000,564219783372864159981537426456392817138756942297148365715683294829475631643921578
000450320000980600070001009405090000100025040036008012002010803008600190090000057,869457321214983675573261489425196738187325946936748512742519863358672194691834257
008000409074800250000010060000041000930600080002000730650420307090007500040039012,168253479374896251529714863786341925935672184412985736651428397293167548847539612
070030210350607400000980007100060300037002005009000148200400950506010700000200063,978534216351627489462981537145869372837142695629753148283476951596318724714295863
090060002100309054006700030010905803004081205000000070083010000007000308520000069,395164782178329654246758931612975843734681295859243176983416527467592318521837469
100980050050003200900040007291006040000002630073010000004070010800600503527800009,142987356758163294936245187291356748485792631673418925364579812819624573527831469
027180009009200006000004280600900100015702004078000050402307095000000340051069700,527186439849273516163594287634958172915732864278641953482317695796825341351469728
040950000060010903890300007500740080300080259010092000007600300281000000900005421,143957862765218943892364517529743186374186259618592734457621398281439675936875421
020009810100073005090600002000030000004728600063405007800100590000094023700050160,327549816186273945495681372278936451514728639963415287832167594651894723749352168
040080030209305060600007948400000001720400800050001003000000600090710025000956780,147689532289345167635127948463578291721493856958261473574832619896714325312956784
006000070001300500020089000090056004003007016007000280040190650010623400089004320,936415872871362549524789163198256734253847916467931285342198657715623498689574321
208300910003004007050010062049000700570403801800560003702806005000000040100059600,268375914913624587457918362349182756576493821821567493792846135685731249134259678
000006025080091004005070830007300900460100200300049500540080601030205400800710000,974836125283591764615472839157328946469157283328649517542983671731265498896714352
